address,size,name,namespace,source,recovery,organized_file
10847ff0,135,ModuleAutoSlotFrame::eventFilter,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
10848080,571,ModuleAutoSlotFrame::excludeIndex,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
108482c0,7450,ModuleAutoSlotFrame::fillGapFaces,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
1084b7f0,8584,ModuleAutoSlotFrame::findConnectFace,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
1084d9a0,4781,ModuleAutoSlotFrame::findConvexCompound,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
1084ec70,411,ModuleAutoSlotFrame::findIndexConnectFace,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
1084ee10,411,ModuleAutoSlotFrame::findIndexConnectFace,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
1084f240,4663,ModuleAutoSlotFrame::findValidConnectFace,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
10850490,5102,ModuleAutoSlotFrame::findValidShape,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
10851970,10027,ModuleAutoSlotFrame::generatePath,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
108540b0,13586,ModuleAutoSlotFrame::generateWorkList,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
10857680,786,ModuleAutoSlotFrame::getSlopeFace,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
1085bad0,4938,ModuleAutoSlotFrame::getWireByShape,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
1085ce20,150,ModuleAutoSlotFrame::getWireZ,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
1085cf20,3,ModuleAutoSlotFrame::hideEvent,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
1085d340,8227,ModuleAutoSlotFrame::initalSubItemTable,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
1085f370,1668,ModuleAutoSlotFrame::initalSubShapeTable,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
1085fa00,10546,ModuleAutoSlotFrame::initalTable,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
10862b00,9072,ModuleAutoSlotFrame::insertMapShape,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
10865ea0,2358,ModuleAutoSlotFrame::isCoincident,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
108667f0,2117,ModuleAutoSlotFrame::isPntOnFace,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
10867040,2290,ModuleAutoSlotFrame::isWireOnWire,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
10867e50,154,ModuleAutoSlotFrame::materialChanged,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
10869bb0,1284,ModuleAutoSlotFrame::on_btn_Generate_clicked,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
1086a0c0,514,ModuleAutoSlotFrame::on_btn_OpenExcel_clicked,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
1086a2d0,8,ModuleAutoSlotFrame::on_btn_SelectFace_clicked,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
1086a2e0,8,ModuleAutoSlotFrame::on_btn_SelectSolid_clicked,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
1086a3d0,1528,ModuleAutoSlotFrame::processDelete,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
1086a9d0,835,ModuleAutoSlotFrame::processSubOpDelete,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
1086ad20,1094,ModuleAutoSlotFrame::processSubShapeDelete,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
1086b170,8033,ModuleAutoSlotFrame::readExcelData,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
1086d0e0,2806,ModuleAutoSlotFrame::readExcelSheet,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
1086f0d0,1268,ModuleAutoSlotFrame::selectClick,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
1086f5d0,8970,ModuleAutoSlotFrame::setDetectedShape,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
108718f0,812,ModuleAutoSlotFrame::setSelectedShapes,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
10873bc0,154,ModuleAutoSlotFrame::shapeSelect,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
10873c60,1410,ModuleAutoSlotFrame::showFrameShape,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
10874760,115,ModuleAutoSlotFrame::tabFrameChanged,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
108747e0,310,ModuleAutoSlotFrame::tableItemChanged,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
10874920,445,ModuleAutoSlotFrame::tableItemChangedSubItems,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
10874ae0,8,ModuleAutoSlotFrame::tableSelectionChanged,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
10874af0,8,ModuleAutoSlotFrame::tableSelectionChangedSubShape,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
10874b00,402,ModuleAutoSlotFrame::toolMagazineChanged,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
10874ca0,42,ModuleAutoSlotFrame::tr,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
10874fb0,5624,ModuleAutoSlotFrame::workSchemesListChanged,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
108765b0,26,G682Transform::CoordVec::CoordVec,G682Transform::CoordVec,IMPORTED,pseudocode,src/geometry/G682Transform_recovered.cpp
108765d0,3,G682Transform::G682Transform,G682Transform,IMPORTED,pseudocode,src/geometry/G682Transform_recovered.cpp
10876620,404,G682Transform::getCoordVec,G682Transform,IMPORTED,pseudocode,src/geometry/G682Transform_recovered.cpp
108767c0,933,G682Transform::getCoordVecBaseZ,G682Transform,IMPORTED,pseudocode,src/geometry/G682Transform_recovered.cpp
10876b80,1030,G682Transform::getG682Plane2WCSShape,G682Transform,IMPORTED,pseudocode,src/geometry/G682Transform_recovered.cpp
10876f90,1324,G682Transform::getInverseMatri,G682Transform,IMPORTED,pseudocode,src/geometry/G682Transform_recovered.cpp
108774e0,321,G682Transform::getMatri1xMatri2,G682Transform,IMPORTED,pseudocode,src/geometry/G682Transform_recovered.cpp
10877630,498,G682Transform::getMatriPnt,G682Transform,IMPORTED,pseudocode,src/geometry/G682Transform_recovered.cpp
10877830,495,G682Transform::getMatriPoint,G682Transform,IMPORTED,pseudocode,src/geometry/G682Transform_recovered.cpp
10877a20,498,G682Transform::getRotateMatrix4,G682Transform,IMPORTED,pseudocode,src/geometry/G682Transform_recovered.cpp
10877c20,1274,G682Transform::getWCS2G682PlaneShape,G682Transform,IMPORTED,pseudocode,src/geometry/G682Transform_recovered.cpp
10878120,1290,G682Transform::getZXZEulerAngles,G682Transform,IMPORTED,pseudocode,src/geometry/G682Transform_recovered.cpp
10878630,371,G682Transform::getZXZEulerAngles_BaseIJK,G682Transform,IMPORTED,pseudocode,src/geometry/G682Transform_recovered.cpp
108787c0,2854,G682Transform::getZXZEulerAngles_BaseRotateAngle,G682Transform,IMPORTED,pseudocode,src/geometry/G682Transform_recovered.cpp
10879310,450,G682Transform::getZXZMatriBaseEuler,G682Transform,IMPORTED,pseudocode,src/geometry/G682Transform_recovered.cpp
108794e0,487,G682Transform::getZXZMatriBaseEuler_1,G682Transform,IMPORTED,pseudocode,src/geometry/G682Transform_recovered.cpp
108796d0,6779,G682Transform::getZXZRotateAngles,G682Transform,IMPORTED,pseudocode,src/geometry/G682Transform_recovered.cpp
1087b170,3067,G682Transform::isAngleMatch,G682Transform,IMPORTED,pseudocode,src/geometry/G682Transform_recovered.cpp
1087bd90,215,G682Transform::swapRows,G682Transform,IMPORTED,pseudocode,src/geometry/G682Transform_recovered.cpp
1087cdb0,60,ModuleIntelligentChamfering::ChamferingParams::ChamferingParams,ModuleIntelligentChamfering::ChamferingParams,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
1087cdf0,1248,ModuleIntelligentChamfering::ModuleIntelligentChamfering,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
1087d2d0,198,ModuleIntelligentChamfering::ValidChamferShape::ValidChamferShape,ModuleIntelligentChamfering::ValidChamferShape,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
1087d3a0,150,ModuleIntelligentChamfering::ValidChamferShape::ValidChamferShape,ModuleIntelligentChamfering::ValidChamferShape,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
1087d680,1109,ModuleIntelligentChamfering::~ModuleIntelligentChamfering,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
1087dae0,242,ModuleIntelligentChamfering::ValidChamferShape::~ValidChamferShape,ModuleIntelligentChamfering::ValidChamferShape,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
1087dca0,101,ModuleIntelligentChamfering::ValidChamferShape::operator==,ModuleIntelligentChamfering::ValidChamferShape,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
10885716,8,ModuleIntelligentChamfering::`vector_deleting_destructor'`adjustor{8}',ModuleIntelligentChamfering,ANALYSIS,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
10885810,30,ModuleIntelligentChamfering::`scalar_deleting_destructor',ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
10885850,30,ModuleIntelligentChamfering::ValidChamferShape::`scalar_deleting_destructor',ModuleIntelligentChamfering::ValidChamferShape,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
10886260,1476,ModuleIntelligentChamfering::addWorkWay,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
108868c0,10216,ModuleIntelligentChamfering::analysisFace,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
10889450,1118,ModuleIntelligentChamfering::calFaceAngle,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
108898c0,18,ModuleIntelligentChamfering::chamferSelectTypeChanged,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
108898e0,18,ModuleIntelligentChamfering::chamferingTypeChanged,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
10889900,13,ModuleIntelligentChamfering::chamferingTypeSetChanged,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
10889910,5870,ModuleIntelligentChamfering::checkForInterShape,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
1088b090,2645,ModuleIntelligentChamfering::checkForInterference,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
1088baf0,1459,ModuleIntelligentChamfering::checkIsOnTubeOutside,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
1088c110,334,ModuleIntelligentChamfering::clearAllSelected,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
1088c260,239,ModuleIntelligentChamfering::clearData,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
1088c3f0,241,ModuleIntelligentChamfering::createDoubleSpinBox,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
1088c4f0,2968,ModuleIntelligentChamfering::createShapePtr,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
1088d160,353,ModuleIntelligentChamfering::delWorkWay,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
1088d2d0,22,ModuleIntelligentChamfering::depthLimitChanged,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
1088da60,22,ModuleIntelligentChamfering::diameterLimitChanged,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
1088da80,4008,ModuleIntelligentChamfering::displayPath,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
1088f510,65,ModuleIntelligentChamfering::eventFilter,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
1088f560,409,ModuleIntelligentChamfering::findIndexConnectFace,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
1088f700,7645,ModuleIntelligentChamfering::foundSlopeFace,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
10891640,13251,ModuleIntelligentChamfering::initPage,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
10894a10,708,ModuleIntelligentChamfering::isPntOnFace,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
10894ce0,22,ModuleIntelligentChamfering::lengthLimitChanged,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
10894d00,22,ModuleIntelligentChamfering::maxChamferWidthChanged,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
108952e0,8,ModuleIntelligentChamfering::on_btn_Cancel_clicked,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
108952f0,1101,ModuleIntelligentChamfering::on_btn_Confirm_clicked,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
108958d0,1531,ModuleIntelligentChamfering::saveWay,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
10895ed0,511,ModuleIntelligentChamfering::saveWorkWay,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
108960d0,446,ModuleIntelligentChamfering::setDetectedShape,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
10896690,172,ModuleIntelligentChamfering::shapeSelect,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
10896750,1817,ModuleIntelligentChamfering::showCoord,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
10896e80,59,ModuleIntelligentChamfering::slotAccepted,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
10896ec0,608,ModuleIntelligentChamfering::slotCoordSelectedChanged,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
10897120,505,ModuleIntelligentChamfering::slotKnifeNoChanged,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
10897320,15,ModuleIntelligentChamfering::slotUpdatePath,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
108973c0,42,ModuleIntelligentChamfering::tr,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
108973f0,564,ModuleIntelligentChamfering::updateParams,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
10897630,1611,ModuleIntelligentChamfering::workWayChanged,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
10897c80,127,ContactPointSolver::ContactPointSolver,ContactPointSolver,IMPORTED,pseudocode,src/geometry/ContactPointSolver_recovered.cpp
10897d20,111,ContactPointSolver::~ContactPointSolver,ContactPointSolver,IMPORTED,pseudocode,src/geometry/ContactPointSolver_recovered.cpp
10897f60,131,ContactPointSolver::`scalar_deleting_destructor',ContactPointSolver,IMPORTED,pseudocode,src/geometry/ContactPointSolver_recovered.cpp
10898020,1700,ContactPointSolver::Derivatives,ContactPointSolver,IMPORTED,pseudocode,src/geometry/ContactPointSolver_recovered.cpp
108986d0,6,ContactPointSolver::NbEquations,ContactPointSolver,IMPORTED,pseudocode,src/geometry/ContactPointSolver_recovered.cpp
108986e0,6,ContactPointSolver::NbVariables,ContactPointSolver,IMPORTED,pseudocode,src/geometry/ContactPointSolver_recovered.cpp
108986f0,862,ContactPointSolver::Value,ContactPointSolver,IMPORTED,pseudocode,src/geometry/ContactPointSolver_recovered.cpp
10898af0,52,ContactPointSolver::Values,ContactPointSolver,IMPORTED,pseudocode,src/geometry/ContactPointSolver_recovered.cpp
108ee8d0,21,GeometryOcct::metaObject,GeometryOcct,IMPORTED,pseudocode,src/geometry/GeometryOcct_recovered.cpp
108eea20,91,GeometryOcct::qt_metacall,GeometryOcct,IMPORTED,pseudocode,src/geometry/GeometryOcct_recovered.cpp
108eeb50,94,GeometryOcct::qt_metacast,GeometryOcct,IMPORTED,pseudocode,src/geometry/GeometryOcct_recovered.cpp
108eed00,65,GeometryOcct::qt_static_metacall,GeometryOcct,IMPORTED,pseudocode,src/geometry/GeometryOcct_recovered.cpp
108eed80,20,GeometryOcct::wire3DChanged,GeometryOcct,IMPORTED,pseudocode,src/geometry/GeometryOcct_recovered.cpp
108f4660,21,DialogSort::metaObject,DialogSort,IMPORTED,pseudocode,src/features/DialogSort_recovered.cpp
108f4680,95,DialogSort::qt_metacall,DialogSort,IMPORTED,pseudocode,src/features/DialogSort_recovered.cpp
108f46e0,94,DialogSort::qt_metacast,DialogSort,IMPORTED,pseudocode,src/features/DialogSort_recovered.cpp
108f4740,61,DialogSort::qt_static_metacall,DialogSort,IMPORTED,pseudocode,src/features/DialogSort_recovered.cpp
108f4ad0,21,ModuleAutoHole::metaObject,ModuleAutoHole,IMPORTED,pseudocode,src/features/ModuleAutoHole_recovered.cpp
108f4af0,95,ModuleAutoHole::qt_metacall,ModuleAutoHole,IMPORTED,pseudocode,src/features/ModuleAutoHole_recovered.cpp
108f4b50,94,ModuleAutoHole::qt_metacast,ModuleAutoHole,IMPORTED,pseudocode,src/features/ModuleAutoHole_recovered.cpp
108f4bb0,416,ModuleAutoHole::qt_static_metacall,ModuleAutoHole,IMPORTED,pseudocode,src/features/ModuleAutoHole_recovered.cpp
108f4da0,106,ModuleAutoHole::sigGenerateWorkParams,ModuleAutoHole,IMPORTED,pseudocode,src/features/ModuleAutoHole_recovered.cpp
108f5870,21,ModuleAutoSlotFrame::metaObject,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
108f5890,80,ModuleAutoSlotFrame::qt_metacall,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
108f58e0,94,ModuleAutoSlotFrame::qt_metacast,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
108f5a40,515,ModuleAutoSlotFrame::qt_static_metacall,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
108f5d00,43,ModuleAutoSlotFrame::sigGenerateWorkParams,ModuleAutoSlotFrame,IMPORTED,pseudocode,src/features/ModuleAutoSlotFrame_recovered.cpp
108f5d40,21,ModuleIntelligentChamfering::metaObject,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
108f5d60,80,ModuleIntelligentChamfering::qt_metacall,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
108f5db0,94,ModuleIntelligentChamfering::qt_metacast,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
108f5e10,540,ModuleIntelligentChamfering::qt_static_metacall,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
108f6080,154,ModuleIntelligentChamfering::signalIntelliChamferPath,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
108f6120,42,ModuleIntelligentChamfering::signalUpdatePath,ModuleIntelligentChamfering,IMPORTED,pseudocode,src/features/ModuleIntelligentChamfering_recovered.cpp
108f7cae,6,MdgOcct::OcctPnt::~OcctPnt,MdgOcct::OcctPnt,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f7cb4,6,MdgOcct::DeepHoleDrillParams::DeepHoleDrillParams,MdgOcct::DeepHoleDrillParams,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f7e22,6,MdgOcctTube::MdgOcctTube,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7e28,6,MdgOcctTube::~MdgOcctTube,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7e2e,6,MdgOcctTube::OcctShapeWire::OcctShapeWire,MdgOcctTube::OcctShapeWire,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7e34,6,MdgOcctTube::OcctShapeWire::~OcctShapeWire,MdgOcctTube::OcctShapeWire,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7e3a,6,MdgOcctTube::OcctShapeWire::OcctShapeWire,MdgOcctTube::OcctShapeWire,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7e40,6,MdgOcctTube::setSN,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7e46,6,MdgOcctTube::setuuid,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7e4c,6,MdgOcctTube::setColor,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7e52,6,MdgOcctTube::setIsBlankWire,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7e58,6,MdgOcctTube::setTubeShapeStr,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7e5e,6,MdgOcctTube::setBlockName,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7e64,6,MdgOcctTube::setDxfLinetype,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7e6a,6,MdgOcctTube::setIs3D,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7e70,6,MdgOcctTube::setOriWire2,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7eb2,6,MdgOcctTube::getBaseClassName,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7ed0,6,MdgOcctTube::getClassName,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7f12,6,MdgOcctTube::load,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7f3c,6,MdgOcctTube::save,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7f72,6,MdgOcctTube::OcctBlankParams::OcctBlankParams,MdgOcctTube::OcctBlankParams,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7f78,6,MdgOcctTube::ClampsToolParams::ClampsToolParams,MdgOcctTube::ClampsToolParams,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7f7e,6,MdgOcctTube::OcctCoordTube::OcctCoordTube,MdgOcctTube::OcctCoordTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7f84,6,MdgOcctTube::OcctCoordTube::~OcctCoordTube,MdgOcctTube::OcctCoordTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7f8a,6,MdgOcctTube::OcctCoordTube::OcctCoordTube,MdgOcctTube::OcctCoordTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7f90,6,MdgOcctTube::OcctLayerData::OcctLayerData,MdgOcctTube::OcctLayerData,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7f96,6,MdgOcctTube::OcctLayerData::~OcctLayerData,MdgOcctTube::OcctLayerData,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7f9c,6,MdgOcctTube::OcctLayerData::OcctLayerData,MdgOcctTube::OcctLayerData,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7fa2,6,MdgOcctTube::getSN,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7fa8,6,MdgOcctTube::getuuid,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7fae,6,MdgOcctTube::getColor,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7fb4,6,MdgOcctTube::setOriginal,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7fba,6,MdgOcctTube::getOriginal,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
